stop_I;lat;lon;name
98;48.128344;-1.652232;Gayeulles
99;48.120189;-1.65077;Docteur Quentin
100;48.11893;-1.651063;Vitré Danton
101;48.116369;-1.655681;Jeanne d'Arc
102;48.114521;-1.658017;Durafour
103;48.113459;-1.661409;Oberthur
104;48.112746;-1.664452;Saint-Vincent
105;48.112528;-1.666797;Châteaudun
106;48.111816;-1.671244;Thabor
107;48.10997;-1.67795;République
108;48.106067;-1.677817;Charles de Gaulle
109;48.103006;-1.676882;Gare Sud Féval
110;48.099181;-1.675756;Ginguené
111;48.097396;-1.675489;Jacques Cartier
112;48.096926;-1.679166;Sacrés Coeurs
113;48.096023;-1.681712;Garigliano
114;48.093042;-1.681932;Frères Moine
115;48.09107;-1.682187;Champs Manceaux
116;48.087271;-1.682479;Suède
117;48.085168;-1.682537;Canada
118;48.085207;-1.682259;Canada
119;48.088085;-1.68215;Suède
120;48.091086;-1.682019;Champs Manceaux
121;48.093597;-1.681809;Frères Moine
122;48.096363;-1.681543;Garigliano
123;48.096914;-1.678484;Sacrés Coeurs
124;48.097421;-1.674416;Jacques Cartier
125;48.100009;-1.675803;Ginguené
126;48.106081;-1.677558;Charles de Gaulle
127;48.110073;-1.677735;République
128;48.111897;-1.671083;Thabor
129;48.112666;-1.664346;Saint-Vincent
130;48.113405;-1.661265;Oberthur
131;48.114248;-1.658666;Durafour
132;48.116588;-1.65539;Jeanne d'Arc
133;48.118733;-1.651589;Vitré Danton
134;48.120615;-1.650675;Docteur Quentin
135;48.129145;-1.652001;Gayeulles
136;48.131782;-1.651905;Le Blizz
137;48.134935;-1.651955;Gayeulles Piscine
138;48.135605;-1.656126;Héronière
139;48.134358;-1.658784;Hôtel de Région
140;48.114099;-1.637565;Tournebride
141;48.112232;-1.644227;Plaine de Baud
142;48.110164;-1.660479;Robidou
143;48.110145;-1.663921;Pont de Châteaudun
144;48.110111;-1.67021;Paul Bert
145;48.109914;-1.675145;Musée Beaux Arts
146;48.109405;-1.678734;République
147;48.109761;-1.678807;République
148;48.109809;-1.674483;Musée Beaux Arts
149;48.109996;-1.669018;Paul Bert
150;48.110016;-1.663623;Pont de Châteaudun
151;48.11003;-1.659227;Robidou
152;48.110055;-1.656165;Pont de Strasbourg
153;48.112437;-1.64292;Plaine de Baud
154;48.117101;-1.633896;Beaulieu Chimie
155;48.119028;-1.63521;Beaulieu INSA
156;48.122317;-1.639592;Beaulieu Restau U
157;48.120832;-1.643865;Beaulieu Cité U
158;48.117043;-1.655802;Jeanne d'Arc
159;48.116193;-1.659373;Balzac
160;48.116147;-1.662569;Musset Cité U
161;48.116298;-1.664773;George Sand
162;48.117342;-1.678809;Hôtel Dieu
163;48.117227;-1.681484;Dinan
164;48.117788;-1.684992;Legraverend
165;48.118577;-1.688167;Anatole France
166;48.114035;-1.698235;Maison Diocésaine
167;48.114898;-1.701959;La Salle
168;48.116068;-1.705584;Languedoc
169;48.11739;-1.70835;Villejean-Churchill
170;48.115474;-1.704489;Languedoc
171;48.114999;-1.701423;La Salle
172;48.113738;-1.69804;Maison Diocésaine
173;48.118173;-1.687217;Anatole France
174;48.117663;-1.684863;Legraverend
175;48.117181;-1.682302;Dinan
176;48.116347;-1.673257;Sévigné
177;48.116266;-1.668859;George Sand
178;48.116247;-1.662785;Musset Cité U
179;48.116798;-1.656369;Jeanne d'Arc
180;48.119102;-1.649111;Vitré Foulon
181;48.120592;-1.644215;Beaulieu Cité U
182;48.122308;-1.639183;Beaulieu Restau U
183;48.119511;-1.635317;Beaulieu INSA
184;48.097147;-1.629252;Veyettes
185;48.104165;-1.637787;Saint-Saëns
186;48.105033;-1.64458;Pavie
187;48.10431;-1.64971;Cimetière de l'Est
188;48.103116;-1.652491;Serpette
189;48.101949;-1.656538;Mouézy
190;48.102902;-1.661403;Croix Saint-Hélier
191;48.109932;-1.679644;République
192;48.109176;-1.690514;Le Mail
193;48.108292;-1.694376;Chèques Postaux
194;48.109099;-1.697997;Guilloux Lorient
195;48.108274;-1.703743;Papeteries
196;48.109162;-1.706366;Kerviler
197;48.108871;-1.710766;Géniaux
198;48.108107;-1.714065;Stade Rennais
199;48.106212;-1.723891;Le Hô
200;48.102975;-1.7234;Robinot de St-Cyr
201;48.10213;-1.727062;Jardin Moderne
202;48.101258;-1.731769;Servigné
203;48.101154;-1.731617;Servigné
204;48.102175;-1.726098;Jardin Moderne
205;48.103369;-1.723283;Robinot de St-Cyr
206;48.106259;-1.723704;Le Hô
207;48.107021;-1.72162;Lemaistre
208;48.107689;-1.714796;Stade Rennais
209;48.108898;-1.709658;Géniaux
210;48.10876;-1.705656;Kerviler
211;48.107689;-1.702121;Papeteries
212;48.108687;-1.698735;Guilloux Lorient
213;48.108237;-1.694247;Chèques Postaux
214;48.109271;-1.689587;Le Mail
215;48.109758;-1.679532;République
216;48.102515;-1.661094;Croix Saint-Hélier
217;48.102217;-1.655063;Mouézy
218;48.103213;-1.652536;Serpette
219;48.104353;-1.64928;Cimetière de l'Est
220;48.104868;-1.643656;Pavie
221;48.103911;-1.635839;Pré Garel
222;48.097042;-1.629126;Veyettes
223;48.138782;-1.66602;Patton
224;48.136711;-1.667527;Monts d'Arrée
225;48.136796;-1.671078;Neruda
226;48.134477;-1.673097;Condate
227;48.132591;-1.671614;Bellangerais
228;48.13267;-1.667599;Morbihan
229;48.130788;-1.663953;Houx Cité U
230;48.129452;-1.663592;Rochester
231;48.126715;-1.665432;Gros Chêne
232;48.125322;-1.666645;Volney
233;48.121471;-1.67097;Jules Ferry
234;48.119629;-1.674316;Rectorat
235;48.10206;-1.684417;Pont de Nantes
236;48.099809;-1.687123;Foyer Rennais
237;48.09714;-1.689057;Mermoz
238;48.085707;-1.693903;Félix Eboué
239;48.083743;-1.693637;Boberil
240;48.084081;-1.692043;Lycée Bréquigny
241;48.085811;-1.694039;Félix Eboué
242;48.092735;-1.6912;Saint-Yves
243;48.095038;-1.689979;Pilate
244;48.097422;-1.688573;Mermoz
245;48.099714;-1.68619;Foyer Rennais
246;48.102127;-1.684092;Pont de Nantes
247;48.117082;-1.677806;Hôtel Dieu
248;48.119451;-1.674371;Rectorat
249;48.121404;-1.670825;Jules Ferry
250;48.125362;-1.66626;Volney
251;48.126594;-1.665268;Gros Chêne
252;48.128831;-1.663763;Rochester
253;48.131091;-1.664397;Houx Cité U
254;48.132827;-1.667609;Morbihan
255;48.132719;-1.672293;Bellangerais
256;48.135006;-1.672781;Condate
257;48.136641;-1.670632;Neruda
258;48.136539;-1.667527;Monts d'Arrée
259;48.125147;-1.633208;IUT
260;48.121437;-1.638194;Beaulieu Restau U
261;48.110001;-1.698679;Guilloux
262;48.111305;-1.701301;Marbeuf
263;48.116762;-1.704608;Berger
264;48.119313;-1.704499;Université
265;48.121918;-1.703705;Villejean-Université
266;48.125698;-1.703017;Bois Labbé
267;48.127905;-1.702753;Olympe de Gouges
268;48.128595;-1.698884;Cucillé
269;48.128165;-1.69398;Préfecture - ESC
270;48.131493;-1.691785;Léonard
271;48.128353;-1.694114;Préfecture - ESC
272;48.128501;-1.698712;Cucillé
273;48.127565;-1.703293;Olympe de Gouges
274;48.12525;-1.703189;Bois Labbé
275;48.121755;-1.703954;Villejean-Université
276;48.118926;-1.704736;Université
277;48.116745;-1.704803;Berger
278;48.111292;-1.700837;Marbeuf
279;48.10957;-1.698313;Guilloux
280;48.116581;-1.633944;Beaulieu Chimie
281;48.121826;-1.638248;Beaulieu Restau U
282;48.125106;-1.632973;IUT
283;48.109698;-1.678048;République
284;48.101171;-1.652938;Raison
285;48.100101;-1.649415;Villebois-Mareuil
286;48.09913;-1.646084;Landry
287;48.097002;-1.641653;Domaine
288;48.094927;-1.637296;CARSAT
289;48.093777;-1.633778;Sauvaie
290;48.094297;-1.634589;Sauvaie
291;48.095474;-1.638069;CARSAT
292;48.09768;-1.642447;Domaine
293;48.099472;-1.646682;Landry
294;48.101207;-1.649587;Villebois-Mareuil
295;48.101402;-1.65357;Raison
296;48.133338;-1.685372;Lycée Mendès France
297;48.12158;-1.683279;Lenoir
298;48.120357;-1.681603;Auberge de Jeunesse
299;48.118043;-1.680797;Square de la Rance
300;48.097824;-1.675165;Jacques Cartier
301;48.097716;-1.6713;Châtillon
302;48.097705;-1.6684;Ormeaux
303;48.097982;-1.666405;Bigot de Préameneu
304;48.097532;-1.66289;Sainte-Thérèse
305;48.09502;-1.661622;Leray
306;48.094676;-1.658629;Langevin
307;48.091996;-1.658498;Gide
308;48.091222;-1.654578;Landrel
309;48.091175;-1.651756;Pologne
310;48.087643;-1.645966;La Poterie
311;48.0877;-1.650088;Galicie
312;48.084724;-1.655211;Hôpital Sud
313;48.084769;-1.657925;Torigné
314;48.084535;-1.657962;Torigné
315;48.087458;-1.649853;Galicie
316;48.091419;-1.651912;Pologne
317;48.091479;-1.655599;Landrel
318;48.092518;-1.658308;Gide
319;48.094222;-1.658163;Langevin
320;48.095014;-1.661464;Leray
321;48.097427;-1.662555;Sainte-Thérèse
322;48.098048;-1.667094;Bigot de Préameneu
323;48.097759;-1.669245;Ormeaux
324;48.097797;-1.67092;Châtillon
325;48.111022;-1.679517;Rennes Mairie
326;48.118322;-1.680513;Square de la Rance
327;48.120269;-1.68102;Auberge de Jeunesse
328;48.121947;-1.683469;Lenoir
329;48.133171;-1.68511;Lycée Mendès France
330;48.138364;-1.659181;Saint-Laurent
331;48.135248;-1.65936;Hôtel de Région
332;48.133162;-1.65696;Longs Prés
333;48.130103;-1.656774;Gast
334;48.128579;-1.657192;Europe
335;48.126826;-1.65857;Trégain
336;48.12477;-1.661615;Saint-Exupéry
337;48.105128;-1.696468;Malakoff
338;48.105074;-1.698818;Voltaire
339;48.103589;-1.700048;Dargent
340;48.102651;-1.703856;Champion de Cicé
341;48.100655;-1.707006;De Lesseps
342;48.098922;-1.705488;Guérinais
343;48.098044;-1.708181;Récipon
344;48.099353;-1.711217;Montand
345;48.101249;-1.71181;Clinique La Sagesse
346;48.104175;-1.713394;Cleunay
347;48.101056;-1.711799;Clinique La Sagesse
348;48.099871;-1.711154;Montand
349;48.097814;-1.707641;Récipon
350;48.099043;-1.705513;Guérinais
351;48.101013;-1.706956;De Lesseps
352;48.102182;-1.705063;Champion de Cicé
353;48.103598;-1.700369;Dargent
354;48.105225;-1.698672;Voltaire
355;48.105015;-1.69546;Malakoff
356;48.105574;-1.687728;Redon
357;48.105647;-1.685188;Cité Judiciaire
358;48.125211;-1.66096;Saint-Exupéry
359;48.126712;-1.658487;Trégain
360;48.128416;-1.657061;Europe
361;48.130876;-1.656445;Gast
362;48.133129;-1.656626;Longs Prés
363;48.126831;-1.653313;Joliot-Curie
364;48.136512;-1.662483;Hélias
365;48.132111;-1.67291;Bellangerais
366;48.1214;-1.707774;Cours Kennedy
367;48.118607;-1.707954;Villejean-Churchill
368;48.116416;-1.712265;Merlin
369;48.113484;-1.714299;Atalante Champeaux
370;48.111171;-1.712864;Les Arts
371;48.109813;-1.710311;Géniaux
372;48.111433;-1.713382;Les Arts
373;48.113632;-1.712585;Atalante Champeaux
374;48.114636;-1.715503;Chambre Agriculture
375;48.116261;-1.711309;Merlin
376;48.118508;-1.70816;Villejean-Churchill
377;48.121238;-1.70795;Cours Kennedy
378;48.128;-1.682448;Trois Croix
379;48.132124;-1.672635;Bellangerais
380;48.136404;-1.663348;Hélias
381;48.134522;-1.658625;Hôtel de Région
382;48.127628;-1.650898;Joliot-Curie
383;48.123645;-1.659306;Painlevé
384;48.118769;-1.649907;Vitré Foulon
385;48.113595;-1.65655;Durafour Strasbourg
386;48.109541;-1.655406;Pont de Strasbourg
387;48.105688;-1.650713;Chardonnet
388;48.103612;-1.649802;Cimetière de l'Est
389;48.100804;-1.649824;Villebois-Mareuil
390;48.099251;-1.652881;Le Dantec
391;48.098234;-1.655137;Bourgeois
392;48.087647;-1.653923;Le Blosne
393;48.08608;-1.660855;Triangle
394;48.091639;-1.66733;Binquenais
395;48.091624;-1.662448;Binquenais Collège
396;48.093622;-1.66964;Combes
397;48.093147;-1.674668;Clemenceau
398;48.089583;-1.674997;Argonautes
399;48.08721;-1.675075;Henri Fréville
400;48.086865;-1.683079;Norvège
401;48.08669;-1.688453;Coubertin
402;48.086857;-1.691262;Lycée Bréquigny
403;48.089851;-1.690987;Bréquigny Piscine
404;48.089768;-1.692985;Pigeon Blanc
405;48.089581;-1.691241;Bréquigny Piscine
406;48.086702;-1.691043;Lycée Bréquigny
407;48.086541;-1.687451;Coubertin
408;48.086765;-1.683887;Norvège
409;48.08809;-1.674269;Henri Fréville
410;48.091308;-1.674159;Argonautes
411;48.093659;-1.673762;Clemenceau
412;48.093478;-1.670045;Combes
413;48.091328;-1.663129;Binquenais Collège
414;48.091295;-1.666295;Binquenais
415;48.086117;-1.661119;Triangle
416;48.085058;-1.65386;Hôpital Sud
417;48.087513;-1.653273;Le Blosne
418;48.087383;-1.645367;La Poterie
419;48.099276;-1.652485;Le Dantec
420;48.100631;-1.650392;Villebois-Mareuil
421;48.103763;-1.649492;Cimetière de l'Est
422;48.107199;-1.650946;Chardonnet
423;48.110761;-1.655608;Pont de Strasbourg
424;48.113474;-1.656747;Durafour Strasbourg
425;48.103839;-1.67286;Gares
426;48.131978;-1.634928;ZA Saint-Sulpice
427;48.129789;-1.642252;Pâtis Tatelin
428;48.12955;-1.64367;Pâtis Tatelin
429;48.131875;-1.635896;ZA Saint-Sulpice
430;48.137957;-1.658769;Saint-Laurent
431;48.134801;-1.659901;Hôtel de Région
432;48.131345;-1.662406;Patton Gast
433;48.132299;-1.661521;Patton Gast
434;48.136021;-1.659114;Hôtel de Région
435;48.13892;-1.658273;Saint-Laurent
436;48.133784;-1.69386;Grand Quartier
437;48.127175;-1.693387;Préfecture - ESC
438;48.121217;-1.70297;Villejean-Université
439;48.126607;-1.693012;Préfecture - ESC
440;48.120973;-1.70298;Villejean-Université
441;48.116622;-1.723945;Petit Champeaux
442;48.1163;-1.716029;Colin
443;48.113203;-1.704506;Agrocampus
444;48.109403;-1.679768;République
445;48.113945;-1.705436;Agrocampus
446;48.116133;-1.715924;Colin
447;48.116353;-1.723158;Petit Champeaux
448;48.106766;-1.730277;Berthault
449;48.109406;-1.6751;Lycée Zola
450;48.106693;-1.729127;Berthault
451;48.087822;-1.674555;Henri Fréville
452;48.087784;-1.674415;Henri Fréville
453;48.087572;-1.643466;La Poterie
454;48.115378;-1.648495;Bois Perrin
455;48.113326;-1.647648;Moulin de Joué
456;48.113631;-1.647569;Moulin de Joué
457;48.115973;-1.648367;Bois Perrin
458;48.118565;-1.713574;Berry
459;48.120593;-1.710572;Bourbonnais
460;48.121064;-1.702976;Villejean-Université
461;48.120473;-1.709574;Bourbonnais
462;48.118462;-1.713825;Berry
463;48.113884;-1.642719;Piletière
464;48.114277;-1.649131;Moulin de Joué
465;48.114621;-1.651278;Hôpital Régnier
466;48.114801;-1.65322;Hôpital Régnier
467;48.114569;-1.649959;Moulin de Joué
468;48.113992;-1.64442;Piletière
469;48.121156;-1.702973;Villejean-Université
470;48.128911;-1.642714;Pâtis Tatelin
471;48.087637;-1.643479;La Poterie
472;48.088549;-1.67439;Henri Fréville
473;48.12678;-1.630245;Clos Courtel
474;48.131596;-1.69166;Léonard
475;48.107253;-1.723135;Lemaistre
476;48.109999;-1.685158;Pont de Bretagne
477;48.10992;-1.68535;Pont de Bretagne
478;48.131341;-1.691889;Léonard
479;48.101549;-1.708422;Cleunay Stade
480;48.101614;-1.708823;Cleunay Stade
481;48.109699;-1.677942;République
483;48.110624;-1.673506;Place Pasteur
485;48.090732;-1.66125;Binquenais Le Moine
486;48.113304;-1.675306;Fossés
487;48.1094;-1.677626;République
488;48.097773;-1.656724;Bourgeois
489;48.095918;-1.658068;Langevin
490;48.109698;-1.67815;République
491;48.088114;-1.674405;Henri Fréville
492;48.125304;-1.692431;Lycée Basch
493;48.106213;-1.677425;Charles de Gaulle
495;48.098203;-1.699023;Coeur de Courrouze
496;48.09829;-1.699389;Coeur de Courrouze
497;48.118015;-1.675219;Vincennes
498;48.097045;-1.690278;Mermoz
499;48.090875;-1.661101;Binquenais Le Moine
500;48.105915;-1.684405;Cité Judiciaire
501;48.098019;-1.703694;Jules Maniez
502;48.097935;-1.703985;Jules Maniez
503;48.098899;-1.69354;Jules Verne
504;48.09891;-1.69368;Jules Verne
505;48.105833;-1.6773;Charles de Gaulle
506;48.11325;-1.641287;Les Préales
507;48.113551;-1.640947;Les Préales
508;48.110157;-1.656509;Pont de Strasbourg
509;48.115697;-1.676699;Place Hoche
510;48.114194;-1.636482;Tournebride
511;48.114025;-1.636082;Tournebride
512;48.105462;-1.688422;Redon
513;48.103539;-1.688429;Saint-Conwoïon
514;48.103012;-1.688808;Saint-Conwoïon
515;48.109803;-1.678283;République
516;48.103307;-1.689206;Saint-Conwoïon
517;48.129137;-1.630168;Longs Champs Est
518;48.125139;-1.65309;Joliot-Curie
519;48.125198;-1.652864;Joliot-Curie
520;48.084157;-1.679166;Alma
521;48.083961;-1.678307;Alma
522;48.13073;-1.675781;Armorique
523;48.130639;-1.677011;Armorique
524;48.104031;-1.635026;Pré Garel
525;48.132662;-1.636187;ZA Saint-Sulpice
526;48.132353;-1.636152;ZA Saint-Sulpice
527;48.096655;-1.636527;Haut Sancé
528;48.123688;-1.660475;Painlevé
529;48.095933;-1.637156;Haut Sancé
530;48.123062;-1.651491;Lycée Chateaubriand
531;48.122545;-1.651088;Lycée Chateaubriand
532;48.114823;-1.715624;Chambre Agriculture
533;48.110714;-1.673658;Place Pasteur
535;48.087443;-1.674436;Henri Fréville
536;48.087634;-1.646331;La Poterie
537;48.087524;-1.64332;La Poterie
538;48.087481;-1.643137;La Poterie
540;48.132848;-1.69573;Dulac
541;48.133287;-1.69535;Dulac
542;48.129576;-1.674167;Motte Brûlon
543;48.129787;-1.673922;Motte Brûlon
544;48.125261;-1.667791;Volney
545;48.125318;-1.667695;Volney
547;48.12689;-1.629952;Clos Courtel
548;48.101462;-1.676188;Gare Sud Féval
549;48.104211;-1.670598;Gares
550;48.130233;-1.627664;Cesson Hôpital Privé
551;48.130071;-1.628026;Cesson Hôpital Privé
552;48.124609;-1.594305;Grand Domaine
553;48.125255;-1.596592;Petits Champs
554;48.123121;-1.600517;Bourgchevreuil
555;48.123628;-1.604384;La Coulée
556;48.123585;-1.608134;Fontenelle
557;48.12279;-1.610938;Mare Pavée
558;48.121108;-1.60998;Maison d'Accueil
559;48.11839;-1.608504;Muguet
560;48.116419;-1.607397;Vilaine
561;48.114721;-1.609708;Sports et Nature
562;48.114253;-1.616314;Hublais
563;48.114224;-1.621951;Taillis
564;48.114121;-1.630367;Champs Péans
565;48.114037;-1.628008;Champs Péans
566;48.114105;-1.621837;Taillis
567;48.114168;-1.613754;Hublais
568;48.114642;-1.609545;Sports et Nature
569;48.115593;-1.606961;Vilaine
570;48.118449;-1.608322;Muguet
571;48.121255;-1.609884;Maison d'Accueil
572;48.122782;-1.61077;Mare Pavée
573;48.123456;-1.608183;Fontenelle
574;48.123463;-1.604091;La Coulée
575;48.123131;-1.600719;Bourgchevreuil
576;48.124795;-1.596767;Petits Champs
577;48.123895;-1.593417;Grand Domaine
578;48.106229;-1.621342;Charmilles
579;48.10133;-1.623467;Bas Village
580;48.099569;-1.621217;Forum
581;48.09967;-1.620857;Forum
582;48.101206;-1.624003;Bas Village
583;48.106047;-1.62563;Erbonière
584;48.114975;-1.590774;Haut Grippé
585;48.114462;-1.600472;Bordage
586;48.116167;-1.600377;Chalotais
587;48.120514;-1.599543;Cesson Collège
588;48.124644;-1.613102;Les Lacs
589;48.124354;-1.618478;Cormier
590;48.127362;-1.62431;Belle Fontaine
591;48.127387;-1.628256;Clos Courtel
592;48.127329;-1.62766;Clos Courtel
593;48.127213;-1.623967;Belle Fontaine
594;48.124466;-1.617618;Cormier
595;48.124436;-1.614097;Les Lacs
596;48.120244;-1.599275;Cesson Collège
597;48.115847;-1.600734;Chalotais
598;48.123129;-1.601975;Métairies Chalotais
599;48.119961;-1.602179;Cesson Piscine
600;48.118557;-1.604529;Cesson Mairie
601;48.113861;-1.603295;Cesson Gare
602;48.112638;-1.607261;Peupliers
603;48.109302;-1.609073;Monniais
604;48.10784;-1.614683;Rond Point de Bray
605;48.106515;-1.621243;Charmilles
606;48.107771;-1.614065;Rond Point de Bray
607;48.108743;-1.60963;Monniais
608;48.112543;-1.607297;Peupliers
609;48.113984;-1.603204;Cesson Gare
610;48.118312;-1.604191;Cesson Mairie
611;48.120381;-1.602371;Cesson Piscine
612;48.123149;-1.60173;Métairies Chalotais
613;48.145148;-1.608661;Victoire
614;48.140415;-1.616907;Calendrou
615;48.140592;-1.616329;Calendrou
616;48.145118;-1.608407;Victoire
617;48.123547;-1.611239;Mare Pavée
618;48.123363;-1.611301;Mare Pavée
619;48.134039;-1.629208;Lande Bouhard
620;48.134211;-1.628608;Lande Bouhard
621;48.12886;-1.605971;Verger
622;48.127399;-1.612799;Gaudais
623;48.126799;-1.619769;Bouriande
624;48.126993;-1.619975;Bouriande
625;48.12696;-1.614219;Gaudais
626;48.12903;-1.604741;Verger
627;48.116152;-1.582472;Champelé
628;48.114279;-1.600415;Bordage
629;48.124609;-1.590688;Stade Dézerseul
630;48.113572;-1.59052;Rigourdière
631;48.131755;-1.597946;Village Collectivités
632;48.106097;-1.625877;Erbonière
633;48.113318;-1.59004;Rigourdière
634;48.114919;-1.590425;Haut Grippé
635;48.116039;-1.582351;Champelé
636;48.099651;-1.603046;Ménouriais
637;48.137351;-1.62275;Château de Vaux
638;48.137379;-1.622408;Château de Vaux
639;48.130368;-1.631314;Longs Champs Est
640;48.104606;-1.63076;Buisson
641;48.104575;-1.630458;Buisson
642;48.131589;-1.624653;Chêne Germain
643;48.131892;-1.624417;Chêne Germain
644;48.134763;-1.621832;Champs Blancs
645;48.134856;-1.621311;Champs Blancs
646;48.127869;-1.629152;Clos Courtel
647;48.075489;-1.716264;Morinais
648;48.077395;-1.715725;Collège Jean Moulin
649;48.07942;-1.71571;Médiathèque
650;48.082557;-1.715255;Jean Marin
651;48.083243;-1.710049;Roger Dodin
652;48.087497;-1.706946;Gaité
653;48.093763;-1.700339;Lilas
654;48.095802;-1.694528;Commeurec
655;48.095716;-1.694313;Commeurec
656;48.09378;-1.699969;Lilas
657;48.087261;-1.707384;Gaité
658;48.084407;-1.709256;Roger Dodin
659;48.082491;-1.715453;Jean Marin
660;48.079869;-1.715526;Médiathèque
661;48.076909;-1.715921;Collège Jean Moulin
662;48.08731;-1.69473;Pressoirs
663;48.090645;-1.695013;25 Fusillés
664;48.092405;-1.69168;Saint-Yves
665;48.09408;-1.690642;Pilate
666;48.061591;-1.72464;Gautrais
667;48.063117;-1.720383;Rossel
668;48.066422;-1.720279;Pommerais
669;48.067334;-1.716885;Abbé Grimault
670;48.075073;-1.71604;Morinais
671;48.086811;-1.70563;Gaité
672;48.086645;-1.701446;Rablais Allende
673;48.089415;-1.697855;Croix Verte
674;48.089797;-1.693146;Pigeon Blanc
675;48.089432;-1.697947;Croix Verte
676;48.086456;-1.701833;Rablais Allende
677;48.086974;-1.706633;Gaité
678;48.067424;-1.717305;Abbé Grimault
679;48.066447;-1.720123;Pommerais
680;48.062757;-1.720815;Rossel
681;48.059996;-1.734101;Parc Expo
682;48.067372;-1.721674;Aire Libre Aéroport
683;48.065007;-1.724483;Centre Météo
684;48.077838;-1.712445;Haut Bois
685;48.080594;-1.712287;St-Jacques Mairie
686;48.08053;-1.71259;St-Jacques Mairie
687;48.065059;-1.724639;Centre Météo
688;48.066958;-1.722384;Aire Libre Aéroport
689;48.059907;-1.73445;Parc Expo
690;48.077633;-1.712716;Haut Bois
691;48.079303;-1.732963;Bellevue
692;48.085087;-1.727469;Le Pâtis
693;48.086736;-1.721996;Reuzerais
694;48.086662;-1.713071;Maffeys
695;48.086561;-1.712426;Maffeys
696;48.086647;-1.722185;Reuzerais
697;48.085145;-1.727706;Le Pâtis
