stop_I;lat;lon;name
63;62.914776;27.67735;Inkiläntie L
64;62.914663;27.676638;Inkiläntie I
65;62.895165;27.679002;Puijonkatu 35 P
66;62.895327;27.678986;Puijonkatu 35 P
67;62.90934591;27.68246629;Inkilänmäenkatu 16 P
68;62.90904522;27.6821037;Inkilänmäenkatu 16 E
69;62.90934097;27.68247881;Inkilänmäenkatu 10 P
70;62.90902343;27.68211697;Inkilänmäenkatu 10 E
71;62.905371;27.678963;Inkilänmäenkatu 2 P
72;62.90576962;27.67861823;Inkilänmäenkatu 2 E
73;62.896068;27.675993;Haapaniemenkatu 42 E
74;62.894608;27.658274;Turo L
75;62.894544;27.656581;Turo I
76;62.895451;27.64887;Kys P
77;62.896005;27.649414;Kys E
78;62.896827;27.646323;Kys - Piha L
79;62.896679;27.647186;Kys - Piha I
80;62.837307;27.671522;Mutkankatu L
81;62.837766;27.673123;Mutkankatu I
82;62.897576;27.639572;Harjula P
83;62.897413;27.639726;Harjula E
84;62.898793;27.632358;Harjulanranta P
85;62.898358;27.633214;Harjulanranta E
86;62.901562;27.627321;Savisaari P
87;62.901003;27.627919;Savisaari E
88;62.904785;27.629201;Retkeilijäntie P
89;62.904948;27.628791;Retkeilijäntie E
90;62.90285;27.632347;Kuntokuja P
91;62.90304;27.631938;Kuntokuja E
92;62.900921;27.63626;Tekma P
93;62.899894;27.641059;Suunnistajantie L
94;62.900098;27.650888;Savonia I
95;62.900325;27.650768;Savonia L
96;62.898235;27.654244;Puijonlaaksontie P
97;62.897865;27.65278;Puijonlaaksontie E
98;62.905213;27.681852;Sisustajantie I
99;62.905315;27.681264;Sisustajantie L
100;62.906838;27.692871;Lataajanpolku P
101;62.906495;27.693257;Lataajanpolku E
102;62.908892;27.693235;Ampujanpolku P
103;62.9085;27.692655;Ampujanpolku E
104;62.910771;27.698102;Saarijärventie I
105;62.91047;27.699;Saarijärventie L
106;62.911873;27.703895;Poijutie P
107;62.913085;27.705558;Poijutie E
108;62.889568;27.629917;Technopolis - piha
109;62.914072;27.703869;Tuhtotie L
110;62.913937;27.703886;Tuhtotie I
111;62.916188;27.698979;Touvitie 25 P
112;62.915883;27.698892;Touvitie 25 E
113;62.91839;27.698342;Touvitie
114;62.891878;27.637245;Snellmania E
115;62.892319;27.638966;Snellmania P
116;62.88952;27.632591;Teknia E
117;62.890523;27.634993;Teknia P
118;62.888191;27.630635;Technopolis E
119;62.88752;27.630208;Technopolis P
120;62.883655;27.627313;Väliköntie E
121;62.883475;27.627584;Väliköntie P
122;62.88193;27.62588;Volttikatu E
123;62.878503;27.617175;Nikkelikatu L
124;62.878337;27.618233;Nikkelikatu I
125;62.879996;27.612488;Justeerikuja L
126;62.880006;27.612154;Justeerikuja I
127;62.882376;27.614268;Metsurintie P
128;62.882332;27.613873;Metsurintie E
129;62.88542;27.6138;Neulamäki P
130;62.889216;27.609887;Neulamäentie 11-13 P
131;62.891292;27.605091;Neulamäentie 19 P
132;62.89296;27.60131;Varsitie E
133;62.889951;27.599576;Taapelitie E
134;62.887894;27.604176;Kantotie E
135;62.885709;27.603088;Mahlapuisto E
136;62.881925;27.606334;Juontotie I
137;62.884032;27.611018;Tukkipoika I
138;62.882602;27.613859;Vesurikuja I
139;62.88497303;27.62978277;Paloasema I
140;62.885639;27.629243;Paloasema P
141;62.88333;27.61765;Neulamäentie 5 L
142;62.883168;27.617726;Neulamäentie 5 I
143;62.900077;27.706092;Kullervonpuisto P
144;62.899493;27.706156;Kullervonpuisto E
145;62.895955;27.693736;Linnanlahti P
146;62.895361;27.692384;Linnanlahti E
147;62.89937;27.698401;Killisenkatu I
148;62.899118;27.696703;Killisenkatu L
149;62.903703;27.706041;Männistö P
150;62.903059;27.70575;Männistö E
151;62.905276;27.705607;Saarijärvia E
152;62.904808;27.698747;Pohjankatu L
153;62.904691;27.698646;Pohjankatu I
154;62.91532;27.707521;Ankkuritie P
155;62.914874;27.706841;Ankkuritie E
156;62.918093;27.709419;Vanttitie P
157;62.917611;27.708778;Vanttitie E
158;62.920036;27.711947;Kelloniemi
159;62.904016;27.636445;Rajala L
160;62.904711;27.641597;Sammakkolampi L
161;62.893865;27.691636;Tulliportinkatu 6-8 I
162;62.908026;27.643007;Ahkiotie 2 P
163;62.907265;27.642538;Ahkiotie 2 E
164;62.894009;27.691565;Tulliportinkatu 6-8 L
165;62.88988;27.693475;Satamakatu E
166;62.890095;27.693617;Satamakatu P
167;62.887211;27.694139;Kallanranta E
168;62.887489;27.694264;Kallanranta P
169;62.885853;27.694677;Uimala E
170;62.886248;27.694608;Uimala P
171;62.882688;27.702999;Väinölänniemi P
172;62.880414;27.707153;Rönöntie E
173;62.87993;27.710602;Rönö P
174;62.899429;27.663892;Teku P
175;62.898599;27.664758;Teku E
176;62.903774;27.658047;Suurmäentie P
177;62.903339;27.658805;Suurmäentie E
178;62.906225;27.648242;Puijo P
179;62.9061;27.648043;Puijo E
180;62.913685;27.643919;Sammalpolku E
181;62.914899;27.643572;Kanervatie E
182;62.919244;27.647349;Länsi-Puijo E
183;62.92179;27.640159;Lakkapolku I
184;62.919435;27.634732;Rypysuo P
185;62.913264;27.637945;Niuva th I
186;62.913203;27.637452;Niuva th L
187;62.91289;27.639256;Niuva th P
188;62.912683;27.639311;Niuva th E
189;62.894997;27.670952;Kasarmipuisto P
190;62.895863;27.670067;Kasarmipuisto E
191;62.889355;27.677688;Haapaniemenkatu 8 E
192;62.88984;27.677738;Haapaniemenkatu 9 P
193;62.887208;27.67815;Aarneenpuisto E
194;62.888046;27.678258;Musiikkikeskus P
195;62.88195;27.66273;Tasavallankatu L
196;62.881781;27.664299;Tasavallankatu I
197;62.881164;27.663656;Tehdaskatu E
198;62.881706;27.657336;Taivallahdentie L
199;62.8815;27.655149;Taivallahdentie I
200;62.882511;27.640247;Siikalahti E
201;62.882739;27.641491;Siikalahti P
202;62.880821;27.633033;Särkiniemi E
203;62.881431;27.635071;Särkiniemi P
204;62.880038;27.635317;Särkiniemi E
205;62.87885;27.636176;Postivarikko E
206;62.879371;27.636069;Postivarikko P
207;62.876567;27.638859;Sammallahdentie E
208;62.87652;27.63929;Sammallahdentie P
209;62.87297;27.642142;Nurmitie E
210;62.873023;27.64232;Nurmitie P
211;62.906795;27.62519;Niuvanportti P
212;62.90676;27.624972;Niuvanportti E
213;62.910541;27.626568;Niuva I
214;62.910631;27.62661;Niuva L
215;62.916021;27.633497;Niuvan koulu P
216;62.915587;27.634314;Niuvan koulu E
217;62.921974;27.631164;Keinänlahti P
218;62.922127;27.63103;Keinänlahti E
219;62.9258;27.632507;Julkulanniementie P
220;62.925219;27.632081;Julkulanniementie E
221;62.928159;27.632912;Paloahontie P
222;62.928053;27.632615;Paloahontie E
223;62.932179;27.633078;Julkulansairaala P
224;62.931463;27.632728;Julkulansairaala E
225;62.936182;27.635272;Miettilä P
226;62.936397;27.635218;Miettilä E
227;62.937864;27.650163;Puijonsarvi I
228;62.938128;27.649342;Puijonsarvi L
229;62.937247;27.655626;Vaahteratie L
230;62.936741;27.656187;Vaahteratie E
231;62.934409;27.659779;Metsäkummuntie I
232;62.934512;27.660707;Metsäkummuntie L
233;62.933778;27.664059;Päiväranta E
234;62.933957;27.664181;Päiväranta P
235;62.835881;27.659984;Porkkanakatu I
236;62.836606;27.658371;Porkkanakatu L
237;62.833651;27.666472;Petosentie E
238;62.834436;27.665606;Petosentie L
239;62.834256;27.667585;Petosentie P
240;62.902092;27.650906;Puijonlaakso P
241;62.901523;27.651798;Puijonlaakso E
242;62.904005;27.646934;Suksitie P
243;62.903586;27.648086;Suksitie E
244;62.919963;27.675855;Poukama P
245;62.91979002;27.6751972;Poukama E
246;62.922165;27.678997;Pihlajaharju P
247;62.922381;27.678766;Pihlajaharju E
248;62.923154;27.68223;Kettulankoulu P
249;62.923333;27.682352;Kettulankoulu E
250;62.924428;27.689782;Tiiliniementie E
251;62.924302;27.689779;Tiiliniementie P
252;62.92749;27.689558;Ilveksentie P
253;62.92731;27.689554;Ilveksentie E
254;62.930102;27.68574;Poronpolku P
255;62.929604;27.686693;Poronpolku E
256;62.933314;27.674843;Kesäranta P
257;62.93277;27.67615;Kesäranta E
258;62.925928;27.682215;Hillerintie P
259;62.926215;27.682261;Hillerintie E
260;62.931434;27.675863;Iso-Valkeinen P
261;62.930897;27.67723;Iso-Valkeinen E
262;62.868816;27.635958;Särkilahdenkatu E
263;62.868823;27.636253;Särkilahdenkatu P
264;62.870285;27.634536;Mateenmutka E
265;62.870366;27.634518;Mateenmutka P
266;62.917992;27.687937;Raitatie P
267;62.917731;27.688167;Raitatie E
268;62.91739;27.691743;Kuivinniemi P
269;62.91688;27.693306;Kuivinniemi E
270;62.919602;27.683702;Rahusentie L
271;62.919504;27.683405;Rahusentie I
272;62.878541;27.628835;Kivikkotie E
273;62.878949;27.630024;Kivikkotie P
274;62.872453;27.623398;Saastamoinen E
275;62.874269;27.622787;Saastamoinen P
276;62.870354;27.625201;Mestarinkatu E
277;62.871433;27.624654;Mestarinkatu P
278;62.868291;27.626886;Leväsentie E
279;62.869028;27.626588;Leväsentie P
280;62.864791;27.628718;Sanomapuisto E
281;62.865651;27.629012;Sanomapuisto P
282;62.861458;27.62737;Levänen P
283;62.860754;27.626352;Levänen E
284;62.859623;27.636231;Kartanopuisto E
285;62.860055;27.635985;Kartanopuisto P
286;62.850744;27.640714;Leväsenlampi E
287;62.850429;27.640924;Leväsenlampi P
288;62.87129;27.634734;Särkiranta E
289;62.87128;27.634891;Särkiranta P
290;62.847864;27.64236;Pikku-Petonen E
291;62.848389;27.641508;Pikku-Petonen P
292;62.846016;27.650058;Tammentie E
293;62.846766;27.648975;Tammentie P
294;62.844712;27.654369;Mäkipirtti E
295;62.844861;27.653234;Mäkipirtti P
296;62.851273;27.642788;Lampaankuja L
297;62.851194;27.642315;Lampaankuja
298;62.850841;27.648986;Hevostie L
299;62.850752;27.650713;Hevostie I
300;62.85084;27.655016;Retkeilymaja L
301;62.850724;27.654817;Retkeilymaja I
302;62.851879;27.663113;Aittolammentie E
303;62.852308;27.663417;Aittolammentie P
304;62.854959;27.656975;Monari I
305;62.855093;27.657194;Monari L
306;62.853816;27.64803;Katraantie I
307;62.854005;27.647956;Katraantie L
308;62.854956;27.644008;Kermatie I
309;62.855072;27.644188;Kermatie L
310;62.867254;27.634058;Satulapuisto E
311;62.86793;27.633286;Satulapuisto P
312;62.863422;27.637846;Leirintäalue E
313;62.864249;27.63755;Leirintäalue P
314;62.866599;27.645777;Rauhalahti
315;62.858097;27.624174;Kotokuja E
316;62.858776;27.625072;Kotokuja P
317;62.850798;27.628635;Savokartano I
318;62.85096;27.62856;Savokartano L
319;62.848803;27.627237;Tarhakuja E
320;62.848882;27.627534;Tarhakuja P
321;62.84662;27.627682;Nurmirannantie E
322;62.846664;27.62784;Nurmirannantie P
323;62.836171;27.632014;Koppelonkuja L
324;62.83663;27.633712;Koppelonkuja I
325;62.835679;27.623502;Huuhkajankuja L
326;62.835418;27.625637;Huuhkajankuja I
327;62.834929;27.616438;Pitkälahden koulu L
328;62.834918;27.616968;Pitkälahden koulu I
329;62.833169;27.616676;Itikka-ahontie I
330;62.833864;27.615768;Itikka-ahontie L
331;62.830548;27.622726;Haarakastie I
332;62.831094;27.62103;Haarakastie L
333;62.829181;27.62733;Vahverotie I
334;62.829753;27.625948;Vahverotie L
335;62.828482;27.635186;Koiravedenkatu I
336;62.828682;27.632599;Koiravedenkatu L
337;62.829274;27.64062;Mertapuisto I
338;62.828826;27.638569;Mertapuisto L
339;62.83135;27.644081;Hulkontie I
340;62.830649;27.642338;Hulkontie L
341;62.838499;27.635205;Petosenmutka E
342;62.839593;27.635445;Petosenmutka P
343;62.837859;27.645578;Blominkatu I
344;62.894915;27.648386;Viestikatu I
345;62.894633;27.645134;Canthia E
346;62.832563;27.647739;Pirtintie I
347;62.832844;27.647097;Pirtintie L
348;62.830962;27.654201;Kielonranta I
349;62.831562;27.652624;Kielonranta L
350;62.829289;27.660799;Raatekatu I
351;62.82979;27.659161;Raatekatu L
352;62.835484;27.648765;Pelastusopisto
353;62.836282;27.650844;Pelastusopisto P
354;62.836679;27.648477;Kypäräkatu L
355;62.838655;27.642395;Pyöröntori
356;62.838409;27.645119;Pyöröntori L
357;62.838912;27.637237;Pyörönkaari I
358;62.839032;27.6404;Pyörönkaari L
359;62.841772;27.657485;Puustilantie E
360;62.842746;27.658351;Puustilantie P
361;62.823255;27.678129;Romanianraitti P
362;62.839167;27.709578;Tervalammenkatu E
363;62.839875;27.707946;Tervalammenkatu P
364;62.840846;27.68957;Rautaniemen risteys L
365;62.840897;27.691986;Rautaniemen risteys I
366;62.841253;27.69443;Haltijankatu L
367;62.841271;27.696315;Haltijankatu I
368;62.841336;27.70478;Saviahonkatu E
369;62.842236;27.704291;Saviahonkatu P
370;62.832532;27.711794;Rautaniemi E
371;62.83346;27.712798;Rautaniemi P
372;62.82974;27.702932;Kuurankatu E
373;62.830083;27.704373;Kuurankatu P
374;62.842556;27.699664;Jynkänmäenkatu E
375;62.843378;27.700352;Jynkänmäenkatu P
376;62.904601;27.646062;Pieni Sammakkolampi P
377;62.904494;27.645921;Pieni Sammakkolampi E
378;62.839685;27.656496;Lippukatu E
379;62.840437;27.656827;Lippukatu P
380;62.84064;27.678471;Pölläkkä L
381;62.840891;27.680283;Pölläkkä I
382;62.833946;27.647475;Punakukonkatu P
383;62.82891;27.666836;Pirtinkaari
384;62.829272;27.6681;Pirtinkaari
385;62.828351;27.663525;Pirtin koulu E
386;62.82894803;27.66415335;Pirtin koulu P
387;62.826302;27.666109;Amerikanraitti E
388;62.826853;27.665219;Amerikanraitti P
389;62.824201;27.673735;Vaajalahdentie E
390;62.82474;27.671804;Vaajalahdentie P
391;62.841074;27.68337;Isännäntie L
392;62.840702;27.686032;Isännäntie I
393;62.8838;27.679467;Haapaniementie 3 P
394;62.881541;27.680654;Hermanninaukio P
395;62.831358;27.667284;Torpankatu E
396;62.832274;27.667285;Torpankatu P
397;62.880041;27.677158;Lämpövoimala I
399;62.893973;27.678699;Maljalahdenkatu P
400;62.917866;27.630485;Niuvanniemi P
401;62.917343;27.630907;Niuvanniemi E
402;62.90050032;27.63776066;Tekma E
403;62.864045;27.610662;Suvannontie E
404;62.864664;27.610694;Suvannontie P
405;62.862312;27.61489;Kolmisoppi E
406;62.86283;27.613329;Kolmisoppi P
407;62.892989;27.692741;Lukkarinkatu E
408;62.893348;27.692868;Lukkarinkatu P
409;62.898511;27.679591;Linja-autoasema
410;62.907297;27.62951;Suunnistajanpuisto P
411;62.906947;27.629385;Suunnistajanpuisto E
412;62.908055;27.632617;Samoilijantie
413;62.90393;27.651458;Hiihtäjäntie L
414;62.903911;27.651753;Hiihtäjäntie I
415;62.8989258;27.67989808;Puutarhakatu I
416;62.89903964;27.67989844;Puutarhakatu L
417;62.868895;27.611942;Kolmisopentie E
418;62.869489;27.613763;Kolmisopentie P
419;62.834936;27.602421;Tulemantie L
420;62.834848;27.601987;Tulemantie I
421;62.828014;27.677748;Arinapolku I
422;62.828462;27.676011;Arinapolku L
423;62.826868;27.682766;Rantaraitti I
424;62.827192;27.680791;Rantaraitti L
425;62.826433;27.687407;Kotirannankuja I
426;62.826864;27.685494;Kotirannankuja L
427;62.825551;27.693314;Auringonkierto I
428;62.825848;27.69126;Auringonkierto L
429;62.825969;27.695953;Savolanniemi L
430;62.82625926;27.69765002;Savolanniemi I
431;62.835676;27.611821;Miiluranta I
432;62.836203;27.610438;Miiluranta L
433;62.842737;27.701141;Tervaniitynkatu I
434;62.8687;27.627642;Kartanonkatu I
435;62.874677;27.665023;Siikaranta E
436;62.875402;27.663663;Siikaranta P
437;62.853893;27.695926;Paattikuja E
438;62.854355;27.695014;Paattikuja P
439;62.847571;27.69833;Paloniementie E
440;62.848523;27.698215;Paloniementie P
441;62.857787;27.690655;Lintulahdenkatu E
442;62.858562;27.690103;Lintulahdenkatu P
443;62.862633;27.685325;Kukkaroniemenkatu E
444;62.863674;27.685428;Kukkaroniemenkatu P
445;62.852228;27.700444;Keilantori E
446;62.852209;27.700601;Keilantori P
447;62.868528;27.671016;Pölhö E
448;62.869018;27.66973;Pölhö P
449;62.881666;27.673302;Jynkänkatu E
450;62.897622;27.701645;Hyrräkatu I
451;62.897469;27.699792;Hyrräkatu L
452;62.896495;27.671223;Hatsalankatu P
453;62.896287;27.671474;Hatsalankatu E
454;62.900679;27.685938;Pappilanmäki
455;62.958861;27.691184;Sorsasalon ramppi P
456;62.957931;27.688678;Sorsasalon ramppi E
457;62.958357;27.69338;Selluntie P
458;62.9652;27.699951;Takasalo P
460;62.825739;27.603764;Teppolantie I
461;62.82342;27.6025;Matkus
462;62.837276;27.586055;Tiittolantie P
463;62.836755;27.586064;Tiittolantie E
464;62.834884;27.589247;Raamitie L
465;62.834849;27.589069;Raamitie I
466;62.97493776;27.70275471;Kuntoutumiskeskus P
467;62.975589;27.702626;Kuntoutumiskeskus E
468;62.980234;27.703547;Sandelsintie P
469;62.979112;27.70348;Sandelsintie E
477;62.983717;27.690785;Sammakkoniementie E
478;62.98145;27.688048;Nuottaranta
479;62.984028;27.69312;Simpantie I
480;62.982582;27.697013;Laaksopolku L
481;62.982611;27.696639;Laaksopolku I
756;62.911181;27.868153;Riihilahdentie (Sikoniemi) P
757;62.910424;27.866143;Riihilahdentie (Sikoniemi) E
758;62.909472;27.863666;Rinnepelto (Vehmersalmentie) P
759;62.909051;27.861983;Rinnepelto (Vehmersalmentie) E
760;62.907656;27.855452;Sikoniemi P
761;62.907404;27.853964;Sikoniemi E
762;62.90561;27.843937;Vaajasalo P
763;62.904735;27.84336;Vaajasalo, E
764;62.899596;27.850662;Kortejoki P
765;62.898358;27.850901;Kortejoki E
766;62.892861;27.853011;Koplatie P
767;62.892414;27.853552;Koplatie E
768;62.889323;27.856968;Vehkaranta (Vehmersalment) P
769;62.888687;27.857193;Vehkaranta (Vehmersalment) E
770;62.885318;27.857978;Vehkaniemi P
771;62.884612;27.858412;Vehkaniemi E
772;62.881421;27.860954;Tonkurinpolku P
773;62.880837;27.861405;Tonkurinpolku E
774;62.878229;27.867244;Niittylahti (Vehmersalment) P
775;62.877593;27.869001;Niittylahti (Vehmersalment) E
813;62.839614;27.610612;Karttulantie th L
814;62.838892;27.572695;Haminamäentie I
815;62.83845;27.568835;Haminamäentie L
816;62.849588;27.541558;Haminalahti th I
817;62.849128;27.532857;Hiekkala (Kuopio) I
818;62.84521;27.522057;Savolanmäentie I
845;62.815929;27.62078;Keinälänniemi E
846;62.816886;27.621551;Keinälänniemi P
847;62.822717;27.616567;Matkus (Viitostie) E
848;62.823811;27.613322;Matkus (Viitostie) P
849;62.825906;27.610127;Liukontie E
850;62.827011;27.609469;Liukontie P
851;62.834264;27.607868;Pitkälahti (Kuopio) E
852;62.835896;27.608082;Pitkälahti (Kuopio) P
853;62.838967;27.611262;Karttulantie th E
854;62.847818;27.625363;Nurmiranta E
1051;62.850818;27.53773;Haminalahden hovi E
1052;62.851302;27.535887;Haminalahden hovi P
1053;62.854336;27.528448;Kasperintie E
1054;62.85498;27.526532;Kasperintie P
1055;62.858178;27.518636;Jalkalantie E
1056;62.85884;27.517114;Jalkalantie P
1129;62.840697;27.608792;Pitkälahden ramppi P
1130;62.861463;27.619727;Leväsen ramppi P
1131;62.934422;27.668214;Päiväranta ramppi P
1132;62.934351;27.666726;Päiväranta ramppi E
1133;62.97309234;27.70620563;Vuorela ramppi P
1143;62.971993;27.704666;Vuorela ramppi E
1186;62.840588;27.605882;Pitkälahden ramppi E
1187;62.861739;27.61754;Leväsen ramppi E
1198;62.875834;27.491366;Häntäaho P
1217;62.84135683;27.5996854;Neulalampi L
1223;62.863367;27.511138;Auma-ahontie E
1224;62.864278;27.510585;Auma-ahontie P
1242;62.973185;27.709358;Vuorela teollisuusalue I
1243;62.973355;27.709432;Vuorela teollisuusalue L
1267;62.85472998;27.62364362;Leväsentie 33 E
1268;62.85500844;27.62402449;Leväsentie 33 P
1269;62.98411572;27.69307954;Simpantie L
1271;62.84088246;27.5997081;Neulalampi I
1320;62.90007526;27.64204605;Suunnistajantie I
1323;62.89818574;27.84945819;Neuron
1329;62.81463246;27.68219534;Pirttiniemi P
1330;62.81457105;27.68160303;Pirttiniemi E
1331;62.81805976;27.68342879;Kuorekuja P
1332;62.81691438;27.68323603;Kuorekuja E
1333;62.82266188;27.67880466;Romanianraitti E
1334;62.91869473;27.67114298;Pihlajalaakso P
1335;62.91872778;27.67085831;Pihlajalaakso E
1336;62.92066179;27.67303626;Poukamankatu I
1337;62.92080355;27.67297189;Ruutikellarinkatu E
1347;62.85327769;27.70457048;Messuportinkatu P
1348;62.85358743;27.70430577;Messuportinkatu E
1349;62.85638735;27.70278764;Kotilokatu E
1350;62.85054588;27.6495333;Hevostie E
1351;62.85688105;27.70350204;Kotilokatu P
1354;62.89436145;27.67002311;Vavi-talo I (väliaik)
