stop_I;lat;lon;name
96;-27.461492;153.179042;Whites Rd at Gannon Avenue, stop 72
97;-27.463601;153.180486;Whites Rd at Manly Gardens, stop 73
98;-27.463498;153.180593;Whites Rd at Manly Gardens, stop 73
99;-27.461867;153.179271;Whites Rd at Gannon Avenue, stop 72
100;-27.464672;153.181086;Whites Rd at Wynnum Hospital, stop 74
101;-27.464888;153.181061;Whites Rd at Wynnum Hospital, stop 74
102;-27.466314;153.181848;Whites Rd at Hindes Street, stop 75
103;-27.466511;153.181784;Whites Rd at Hindes Street, stop 75
104;-27.560707;153.086892;Tryon St at Centre Tryon Street, stop 80
105;-27.35946;153.002571;Albany Creek Rd at Bangalow Street
106;-27.445804;153.170164;Andrew St near Ronald St Stop 100
107;-27.463224;153.188246;Oceana Tce at Lota House, stop 81
108;-27.485727;153.098928;Creek Rd at Fursden Road, stop 47
109;-27.487765;153.100114;Creek Rd at Carindale Tennis Centre, stop 46
110;-27.488892;153.092815;Stanley Rd at Pembroke Street, stop 42
111;-27.488806;153.093113;Stanley Rd at Pembroke Street, stop 42
112;-27.562761;152.970352;Douglas St at Douglas St Central
113;-27.563706;152.97044;Douglas St at Douglas St Central
114;-27.565391;152.971001;Douglas St at Douglas St South
115;-27.469899;153.025115;Queen Street, 2C
116;-27.403857;153.030209;Strathmore St near Caithness St
117;-27.565368;152.97085;Douglas St at Douglas St South
118;-27.523766;153.018463;Crichton St near Park Rd, stop 27
119;-27.497417;152.974393;Moggill Rd at Stamford Road, stop 22/23
120;-27.430397;153.073016;Brassey St near Lamington Ave, stop 31
121;-27.541276;153.031491;Tarragindi Rd at Davey Street, stop 40
122;-27.48728;153.082346;Stanley Rd at Arrol Street, stop 38
123;-27.346127;152.976062;Albany Creek Rd at Leitchs Road
124;-27.345073;152.962301;South Pine Rd at Hylacola
125;-27.507704;153.09824;Buzacott St near Buckley St, stop 48a
126;-27.535238;152.949178;Goggs Rd at Windermere Village Shopping
127;-27.502254;153.114637;Old Cleveland Rd at Belmont Primary School
128;-27.480224;153.046532;Heidelberg St at Heath Street, stop 15
129;-27.443687;153.060065;Harrison St near McConnell St, stop 40c
130;-27.443898;153.063369;Byron St near Apollo Rd, stop 41
131;-27.446394;153.063316;Apollo Rd at Shakespeare Street, stop 39
132;-27.480205;153.046659;Heidelberg St at Heath Street, stop 15
133;-27.481976;153.046325;Heidelberg St near Mowbray Tce, stop 14
134;-27.347822;152.978127;Albany Creek Rd at Hawkins
135;-27.346884;152.977335;Albany Creek Rd at Hawkins
136;-27.469813;153.025228;Queen Street, 2D
137;-27.428782;153.074426;Hampden St at Hopetoun Street, stop 30
138;-27.419184;153.072921;Gerler Rd at Dorames Street, stop 37/36
139;-27.448078;152.981618;Waterworks Rd at Girraween Grove, stop 21/22
140;-27.445555;152.9928;Waterworks Rd at Ashgrove, stop 17
141;-27.436464;152.942708;Kaloma Rd at Kaloma - Harward, stop 38
142;-27.435988;152.940412;Kaloma Rd at Woorama Rd, stop 39
143;-27.436321;152.935247;Hilder Rd at Kaloma - Hilder, stop 41
144;-27.4475;152.982734;Waterworks Rd at Girraween Grove, stop 21
145;-27.453547;152.95002;Koorong St at Devonhill St, stop 37
146;-27.455044;153.006987;Musgrave Rd at Red Hill Shops, stop 8
147;-27.429326;153.032396;Lutwyche Rd at Old Council Chambers, stop 16
148;-27.427683;153.032368;Lutwyche Rd at Maygar Street, stop 17
149;-27.427037;153.014822;Carberry St near Thomas St, stop 25C
150;-27.42499;153.008154;Days Rd at Yarradale Street, stop 2A
151;-27.343729;152.950269;Queen Elizabeth Dr at Eatonvale
152;-27.420919;153.015186;Grange Rd at Raymont Road, stop 27
153;-27.421776;153.033784;Lutwyche Rd at Lutwyche, stop 20
154;-27.353055;152.991885;Albany Creek Rd at Pinnaroo
155;-27.464524;152.968122;Carwoola St at Bardon, stop 22
156;-27.352974;152.991045;Albany Creek Rd at Pinnaroo
157;-27.458818;152.999818;Latrobe Tce at Old Ithaca Fire Station,
158;-27.459242;152.99807;Latrobe Tce at Paddington Central, stop 10
159;-27.458126;152.986375;MacGregor Tce at Bardon, stop 15
160;-27.492161;153.063752;Old Cleveland Rd at Burke Street Stop 25
161;-27.492969;153.100686;Zahel St at Williams Field, stop 40
162;-27.494888;153.058817;Old Cleveland Rd at Coorparoo, stop 23
163;-27.341156;152.948695;Elizabeth Dr at Saraband Drive
164;-27.496928;153.088418;Jones Rd at Hill Crescent, stop 35/36
165;-27.496744;153.088576;Jones Rd at Hill Crescent, stop 35/36
166;-27.498482;153.043671;Old Cleveland Rd at Stones Corner Library, stop 17
167;-27.419561;153.068326;Burilda St at Derby Street, stop 45
168;-27.494703;153.058566;Old Cleveland Rd at Coorparoo Stop 23
169;-27.428715;153.097236;Kingsford Smith Dr at Smithy, stop 41
170;-27.506499;152.952289;Chapel Hill Rd near Neptune St, stop 1
171;-27.493604;153.108084;Bedivere St at Lindisfarne Street
172;-27.493423;153.107995;Bedivere St at Lindisfarne Street
173;-27.507674;153.097374;Gallipoli Rd at Buzacott Street, stop 48a
174;-27.44296;153.041118;Edmondstone Rd at Parkview, stop 14
175;-27.443455;153.041287;Edmondstone Rd at Parkview, stop 14
176;-27.362708;153.008572;Albany Creek Rd at Aspley Bowl
177;-27.362408;153.008554;Albany Creek Rd at Aspley Bowl
178;-27.46621;153.013906;Upper Roma St near Quay St, stop 3
179;-27.593948;153.059661;Pinelands Rd at Barney Street, stop 70/71
180;-27.594033;153.059318;Pinelands Rd at Barney Street, stop 71/70
181;-27.611476;153.057082;Compton Rd at Sunnybank Hills Shops, stop 83
182;-27.611128;153.063436;Compton Rd at Frizzell Street, stop 85
183;-27.611455;153.062966;Compton Rd at Frizzell Street, stop 85
184;-27.452271;153.038857;Wickham St at Light Street, stop 7
185;-27.611233;153.068824;Compton Rd at Kyabra Street, stop 86
186;-27.61161;153.069371;Compton Rd near Kyabra Street, stop 86
187;-27.612344;153.071125;Eisenhower St at Park, stop 87
188;-27.612354;153.070748;Ian Lynas Memorial Park
189;-27.614124;153.071373;Eisenhower St near Hoover Ct, stop 88
190;-27.614436;153.07036;Roosevelt Dr near Penson St, stop 88
191;-27.618659;153.071322;Harrison St at Washington Place, stop 90
192;-27.616026;153.071822;Harrison St at Truman Court, stop 89
193;-27.615961;153.061242;Gowan Rd at Calam North, stop 35
194;-27.405852;153.008664;Appleby Rd at Quandeine Street, stop 34
195;-27.621529;153.060232;Gowan Rd at Pennant Hills
196;-27.488648;153.091103;Stanley Rd at Sage Street, stop 41
197;-27.488282;153.088507;Stanley Rd at Lunga Street, stop 40
198;-27.487205;153.054765;Stanley St E at Coorparoo Secondary College
199;-27.373884;153.005958;Stringybark Dr at Martindale Street, sto
200;-27.406002;153.00849;Appleby Rd at Quandeine Street, stop 34
201;-27.486446;153.073022;Perth St at St Thomas Primary, stop 31
202;-27.478969;153.071086;Oateson Skyline Dr at Darcy Road, stop 40
203;-27.48752;153.099605;Creek Rd at Carindale Tennis Centre, stop 46
204;-27.485915;153.098672;Creek Rd at Fursden Road, stop 47
205;-27.48029;153.095559;Creek Rd near Foxmont Dr, stop 50
206;-27.400825;152.995507;Felstead St at Heflin Street
207;-27.400674;152.995357;Felstead St at Heflin Street
208;-27.379145;152.980897;Old Northern Rd at Hamilton Road
209;-27.627806;152.966365;Grand Ave at Grand Avenue Cascade
210;-27.451234;153.058865;Oxford St at Wambool Street, stop 31
211;-27.628634;153.034699;Nottingham Rd at Avondale
212;-27.628514;153.033491;Nottingham Rd at Avondale
213;-27.494259;152.990764;Indooroopilly Rd at Jack Cook Park, stop 18/19
214;-27.493965;152.990954;Indooroopilly Rd at Jack Cook Park, stop 18/19
215;-27.306492;153.019112;Arnica Cr at Mantias Street, stop 56
216;-27.305887;153.016431;Arnica Cr near Korina St, stop 57
217;-27.477925;153.000098;Coronation Dr at Chasely Street, stop 8
218;-27.400581;152.993878;Felstead St at Sizer Street
219;-27.400439;152.993788;Felstead St at Sizer Street
221;-27.346523;153.022243;Dorville Rd at Dorville North
222;-27.351794;153.021355;Dorville Rd at Denver East
223;-27.350819;153.021421;Dorville Rd at Denver East
224;-27.627967;152.965641;Grand Ave at Grand Avenue Cascade
225;-27.504483;153.041201;Juliette St at Baron Street, stop 18
226;-27.590389;153.019507;Alderwood St at Benton Street Stop 67
227;-27.504762;153.064867;Chatsworth Rd at Rossmore Ave, stop 32
228;-27.347398;153.040346;Handford Rd at Liberty Dr
229;-27.590498;153.019496;Alderwood St at Benton Street Stop 67
230;-27.425292;153.000447;Samford Rd at Alderley Junction, stop 26
231;-27.424411;152.99839;Samford Rd at Musgrave Terrace, stop 27
232;-27.423746;152.995656;Samford Rd at Camborne Street, stop 28
233;-27.423071;152.992514;Samford Rd at Bond Street, stop 29
235;-27.311329;152.991285;Gympie Rd near Mecklem St
236;-27.313642;152.989;South Pine Rd near Mott St
237;-27.312393;152.990364;South Pine Rd near Station St
238;-27.325215;152.987129;South Pine Rd near Deakin St
239;-27.316906;152.988418;South Pine Rd near Hinkler Ct
240;-27.428979;153.075796;Hampden St at St Ledger, stop 29
241;-27.317505;152.988475;South Pine Rd near Kremzow Rd
242;-27.326135;152.977658;South Pine Rd near Leitchs Rd
243;-27.326591;152.978664;South Pine Rd near Leitchs Rd
244;-27.316742;153.005888;Strathpine Rd at Adair Street
245;-27.317246;153.00923;Strathpine Rd near Bald Hills Rd
246;-27.316976;153.016549;Hoyland St near Kluver St
247;-27.317362;153.016446;Hoyland St near Dresden St
248;-27.350181;153.038735;Beams Rd at St Flannans
249;-27.510793;153.010575;Hyde Rd at Rome Street North, stop 27
250;-27.403864;153.032501;Castle St near Seabrook St
251;-27.354094;153.039921;Battersby St near Victory St
252;-27.348284;152.977226;Keong Rd near Seligan St
253;-27.34989;152.976938;Keong Rd near Malvern Rd
254;-27.307531;152.993501;Strathpine Shopping Centre, stop D
255;-27.401248;153.023877;Mawson St at Oates Street
257;-27.425245;153.072665;Nudgee Rd at Lilley Street, stop 34
258;-27.548349;153.099875;Wishart Rd near Elkana Pl, stop 76
259;-27.544712;153.020033;Beaudesert Rd at Moorooka South, stop 38
260;-27.548466;153.09993;Wishart Rd near Elkana Pl, stop 76
261;-27.407642;152.962107;Dawson Pde near Link Rd
262;-27.5595;153.050659;Troughton Rd at QEII Hospital
263;-27.561427;153.09648;Delavan St at Delavan Street Park, stop 85
264;-27.472553;153.044225;Sydney St at Llewellyn Street
265;-27.505209;153.048783;Logan Rd at Bardsley Avenue, stop 20
266;-27.425026;153.072864;Nudgee Rd near Lilley St, stop 34
267;-27.558713;153.080741;Logan Rd at Mt Gravatt Corner, stop 44
268;-27.404816;152.9618;Dawson Pde at Grovely station
269;-27.497859;153.069195;Newman Ave at Kelsey Street, stop 35
270;-27.559921;153.050402;Troughton Rd at QEII Hospital, stop 37
271;-27.547789;153.089608;Wemvern St near Sunnydale St, stop 74
272;-27.495156;152.977723;York St near Prince St, stop 29
273;-27.471632;153.04902;Elystan Rd near Mark St
274;-27.484285;152.980125;Soudan St near Bent St, stop 24
275;-27.484734;152.977131;Exmouth St near Camp St, stop 26
276;-27.457563;153.04107;James St near Arthur St, stop 9
277;-27.612198;153.072993;Compton Rd at Piccadilly Way, stop 28
278;-27.571551;153.015036;Kerry Rd at Beatty Rd, stop 52
279;-27.571423;153.014931;Kerry Rd at Beatty Rd, stop 52
280;-27.322829;153.026712;Norris Rd near Barbour Rd
281;-27.463393;153.049733;Merthyr Rd at Hawthorne Street, stop 13
282;-27.461113;153.050037;Macquarie St at Saratoga, stop 13A
283;-27.46333;153.049984;Merthyr Rd at Hawthorne Street, stop 13
284;-27.403461;153.0276;Strathmore St near Connolly St
285;-27.513511;153.054424;Logan Rd at Raff Ave, stop 25
286;-27.428508;152.995632;Cole St near Elfreda St, stop 27
287;-27.400867;153.019958;Wattle St near Mawson St, stop 35
288;-27.428407;152.995528;Cole St near Hilda St, stop 27
289;-27.402326;153.020815;Scott St at Chisholm Street
290;-27.323259;153.026776;Norris Rd near Barbour Rd
291;-27.402491;153.021184;Scott St at Chisholm Street
292;-27.515304;153.056685;Logan Rd at CB Mott Park, stop 26
293;-27.426875;152.995934;Cole St at Cole - Lloyd, stop 28
294;-27.426495;152.995836;Cole St at Cole - Lloyd, stop 28
295;-27.517091;153.06936;Holland Rd at Greenmount Avenue, stop 45
296;-27.520203;153.072084;Elgar St at Rowton Street, stop 47
297;-27.521005;153.070803;Elgar St near Olroy St, stop 47a
298;-27.38913;153.027166;Wallace St near Farnell St
299;-27.454457;153.045954;Harcourt St at Hough Lane
300;-27.455284;153.044979;Harcourt St at Hough Lane
301;-27.521385;153.074012;Seville Rd at Seville Shops, stop 48
302;-27.402251;152.979155;Osborne Rd at Osborne North, stop 51
303;-27.523064;153.075965;Cradock St at Mar Street, stop 49
304;-27.522808;153.070971;Glindemann Dr near Seville Rd, stop 47b
305;-27.465642;152.991736;Rainworth Rd at Norm Buchan Park East, stop 12
306;-27.35434;153.040856;Battersby St near Birdwood St
307;-27.522831;153.071139;Glindemann Dr near Seville Rd, stop 47b
308;-27.522817;153.071953;Seville Rd near Glindemann Dr, stop 47c
309;-27.452014;153.016081;Victoria Park Rd at QUT Victoria Park Rd
310;-27.522644;153.072017;Seville Rd near Dobbie St, stop 47c
311;-27.560331;153.080316;Kessels Rd at Cremin Street, stop 60/45
312;-27.560243;153.079722;Kessels Rd at Cremin Street, stop 45/60
313;-27.553968;153.079725;Logan Rd at St Bernard, stop 42
314;-27.611986;153.073503;Compton Rd at Piccadilly Way, stop 28
315;-27.430105;153.057404;Upper Lancaster Rd near Wren Street, stop 25
316;-27.521158;153.070353;Elgar St near Olroy St, stop 47a
317;-27.430224;153.057326;Upper Lancaster Rd near Wren Street, stop 25
318;-27.517006;153.06976;Holland Rd at Greenmount Avenue, stop 45
319;-27.401056;152.961319;Dawson Pde near Casey St
320;-27.50816;152.952272;Moggill Rd at Bredden Street, stop 32
321;-27.402725;152.961675;Dawson Pde near Madsen St
322;-27.507521;152.950016;Moggill Rd at Marshall Lane, stop 33
323;-27.513475;152.946793;Marshall Lane near Gilruth Rd, stop 36
324;-27.520362;152.922767;Moggill Rd at Rafting Ground Park
325;-27.412563;152.945302;Gilliat St near Camoola St, stop 36b
326;-27.512468;152.93265;Lanark St near Kilkivan Ave, stop 39a
327;-27.454754;152.975708;Davies Rd near Coolibah St, stop 33
328;-27.450517;152.994264;Arthur Tce near Dean St, stop 15A
329;-27.488733;152.993903;Brisbane St at Kayes Rocks, stop 15
330;-27.506013;152.933696;Brookfield Rd at Kenmore West, stop 37
331;-27.525557;153.022598;Ipswich Rd at Clifton Hill near Beaudesert Rd
332;-27.410908;152.962524;Dawson Pde at Crampton St
333;-27.496449;153.060535;Cavendish Rd at Shire Street, stop 27/28
334;-27.505963;153.062257;Cavendish Rd near Kanumbra St
335;-27.472301;153.013202;Montague Rd near Boundary St, stop 4
336;-27.50935;153.064067;Cavendish Rd at Loreto College, stop 35
337;-27.321863;153.009095;Gympie Rd near Bald Hills Rd
338;-27.511741;153.066316;Cavendish Rd at Arlington Street, stop 37
339;-27.512769;153.069986;Cavendish Rd at Stoneleigh Street, stop 38
340;-27.515466;153.072894;Cavendish Rd at Cavendish Rd Reservoir, stop 40
341;-27.518807;153.078518;Cavendish Rd at Crystal Street, stop 50
342;-27.534291;153.015074;Ipswich Rd at Moorooka station, stop 38/39
343;-27.53013;152.983353;Thomas St near Oxley Rd, stop 55
345;-27.52997;152.983501;Thomas St near Oxley Rd, stop 55
346;-27.401122;152.931482;Archdale Rd near Ballylin St
347;-27.558246;153.075737;Nagle St near Pickworth St, stop 79
348;-27.556472;153.071096;Tora St near Ilya St, stop 77
349;-27.561696;153.093255;Delavan St at Wolcott Street, stop 86
350;-27.561583;153.093236;Delavan St at Wolcott Street, stop 86
351;-27.561268;153.09652;Delavan St at Delavan Street Park, stop 85
352;-27.49859;153.061705;Cavendish Rd at York Street, stop 29
353;-27.474026;153.011385;Montague Rd near Brereton St, stop 5
354;-27.553974;153.086976;Dawson Rd at Brockhouse Street, stop 77
355;-27.505208;153.048331;Logan Rd at Bardsley Avenue, stop 20
356;-27.544358;153.087519;Hillgrove St at Kingsway Street, stop 41
357;-27.546712;153.088959;Wishart Rd at Pinner Street, stop 43
358;-27.559157;153.084706;Tryon St at Mascar Street, stop 81
359;-27.414021;152.955433;Satinay St at Samford - Blackbutt
360;-27.452119;153.006995;Windsor Rd at Windsor - Prospect, stop 9
361;-27.446478;153.006252;Windsor Rd near Errard St, stop 12
362;-27.442376;152.995539;Ashgrove Ave near Bott St, stop 25
363;-27.434562;152.987965;Victoria St near Wardell St, stop 33
364;-27.440478;152.983624;Arinya Rd near Mirrabooka Rd, stop 39
365;-27.438254;153.067883;Kingsford Smith Dr at Seymour Rd, stop 28
366;-27.41099;152.962677;Dawson Pde near Crampton St
367;-27.437751;153.070113;Kingsford Smith Dr at Remora Road, stop 29
368;-27.438696;153.066833;Kingsford Smith Dr at Harbour View, stop 28/27
369;-27.476662;153.069018;Agnew Street Stop 42 near Walker Ave
370;-27.503623;153.050916;Cornwall St at Rialto Street, stop 19a
371;-27.503087;153.047706;Cornwall St at Darreen St, stop 19
372;-27.515542;153.015386;Kadumba St near Eversley Tce, stop 23
373;-27.526926;153.00947;Tennyson Memorial Ave at Brisbane Golf,
374;-27.475406;153.009845;Montague Rd near Cameron St, stop 6
375;-27.524981;153.004506;Softstone St near King Arthur Tce, stop 38
376;-27.510183;152.974861;Wharf St near Bridge St, stop 52
377;-27.504585;153.000393;Hawken Dr at Tarcoola Street, stop 27
378;-27.510196;152.975053;Wharf St near Bridge St, stop 52
379;-27.526054;153.022998;Beaudesert Rd at Stimpson Park, stop 29
380;-27.544907;153.030805;Evans Rd at Pentex Street, stop 43
381;-27.41399;153.016356;Webster Rd at Lindley Street, stop 29
382;-27.476066;153.008904;Montague Rd at Mollison Street, stop 6
383;-27.554046;153.053578;Griffith University Stop A
384;-27.545278;153.032437;Evans Rd at Pentex Street, stop 43
385;-27.615712;153.032119;Endiandra St near Satinash St, stop 87
386;-27.623;153.031444;Algester Rd at Crestone Street Stop 90/89
387;-27.379112;153.080867;Tufnell Rd at Earnshaw Road, stop 32
388;-27.439345;153.070452;Remora Rd at Seymour St
389;-27.622835;153.03138;Algester Rd at Crestone Street Stop 90/89
390;-27.476864;153.00821;Montague Rd at Donkin Street, stop 7
391;-27.563743;153.022783;Beaudesert Rd at Boyland Avenue, stop 42/41
392;-27.572781;153.023796;Kerry Rd near Beaudesert Rd, stop 51
393;-27.351434;152.976661;Keong Rd near Crofty St
394;-27.476702;153.008191;Montague Rd at Donkin Street, stop 7
395;-27.515571;153.014721;Kadumba St near Eversley Tce, stop 23
396;-27.313792;153.063205;Deagon St near Brisbane St, stop 37
397;-27.569544;152.957583;Winslow St at Rowe Tce, stop 67/68
398;-27.569609;152.957844;Winslow St at Rowe Tce, stop 67/68
399;-27.543988;152.947992;Northbrooke St near Allamanda Ct, stop 59
400;-27.544914;152.948262;Northbrook St at Cityview Rd, stop 59
401;-27.54458;152.951381;Oldfield Rd at Oldfield Shops, stop 57a
402;-27.478641;153.006306;Montague Rd at Davies Park, stop 8
403;-27.544347;152.951376;Oldfield Rd at Oldfield Shops, stop 57a
404;-27.35828;153.02771;Kirby Rd near Zillmere Rd, stop 52a
405;-27.488099;153.088123;Stanley Rd at Lunga Street, stop 39/40
406;-27.495278;152.942218;Ironbark Rd near Birchley St
407;-27.354053;152.976196;Keong Rd near Rafter Ave
408;-27.358135;152.974998;Keong Rd near Dawn Rd
409;-27.487712;153.010717;Boundary Street Hail 'n' Ride
410;-27.478724;153.006088;Montague Rd at Davies Park, stop 8
411;-27.48617;153.011009;Boundary near Bristol Street Hail 'n' Ride
412;-27.485213;153.01119;Boundary at Whynot Street Hail 'n' Ride
413;-27.483559;153.011491;Boundary at Granville Street Hail 'n' Ride
414;-27.483713;153.015412;Brighton Road Hail 'n' Ride
415;-27.3599;152.973052;Keong Rd near Hampshire Tce
416;-27.413916;153.016368;Webster Rd at Stafford City
417;-27.487328;153.01841;Dornoch Tce near Gladstone Rd, stop 21a
418;-27.487036;153.016652;Dornoch Tce near Hampstead Road, stop 21
419;-27.487118;153.00803;Dornoch Terrace Hail 'n' Ride
420;-27.479395;153.015465;Edmondstone Street Hail 'n' Ride
421;-27.480984;153.004817;Montague Rd at Ashington Street, stop 9
422;-27.477252;153.013992;Edmondstone Street Hail 'n' Ride
423;-27.48117;153.016684;Edmondstone near Vulture Street Hail 'n' Ride
424;-27.326135;152.966648;Brendale St near Currajon St
425;-27.487223;153.015723;Dornoch Tce at Hampstead Road, stop 21
426;-27.485604;153.016115;Hampstead near Bellevue Street Hail 'n' Ride
427;-27.484399;153.016515;Hampstead Road Hail 'n' Ride
428;-27.499129;152.972111;Musgrave Rd at Indooroopilly Shopping Ctr, stop F
429;-27.495254;152.942357;Ironbark Rd near Birchley St
430;-27.47886;153.009555;Jane Street
432;-27.48092;153.004695;Montague Rd at Ashington Street, stop 9
433;-27.383099;152.983424;Old Northern Rd at Chinook
434;-27.397132;152.956684;Patricks Rd near Leslie St
435;-27.483064;153.012748;Sussex Street Hail 'n' Ride
436;-27.481665;153.013013;Sussex Street Hail 'n' Ride
437;-27.482155;153.019475;Vulture Street Hail 'n' Ride
438;-27.481004;153.012684;Vulture Street Hail 'n' Ride
439;-27.481997;153.011797;Boundary near Vulture Street Hail 'n' Ride
440;-27.483418;153.013467;Brighton at Franklin Street Hail 'n' Ride
441;-27.421603;153.035405;Chalk St near Challis Lane, stop 20
442;-27.422645;153.038075;McLennan St near Chalk St, stop 19
443;-27.48251;153.00381;Montague Rd near Victoria St, stop 10
444;-27.422483;153.038229;McLennan St near Chalk St, stop 19
445;-27.325845;153.042782;Denham St at Childs Street, stop 33
446;-27.374125;153.005762;Stringybark Dr at Martindale Street, sto
447;-27.425279;153.037591;McLennan St at Marne Street, stop 17
448;-27.425442;153.037685;McLennan St at Marne Street, stop 17
449;-27.488524;153.091129;Stanley Rd at Sage Street, stop 41
